elapsed_s,expected,prediction,status,confidence,known_mass,action,reason,total_ms,mediapipe_ms,classifier_ms
2.140950200000134,,no_gesture,predicted,0.0,0.02075730822980404,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.10529999991195,10.703800000101182,0.18409999984214664
2.2398090000001503,,no_gesture,predicted,0.0,0.02355906181037426,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.34409999996933,10.15559999996185,0.2845999997589388
2.3400738000000274,,no_gesture,predicted,0.0,0.029297061264514923,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.22559999987061,10.192900000220106,0.16219999997701962
2.439515399999891,,no_gesture,predicted,0.0,0.022716179490089417,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.515300000264688,10.366800000156218,0.13970000009067007
2.5404426999998577,,no_gesture,predicted,0.0,0.025663571432232857,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.683499999999185,10.45960000010382,0.18060000002151355
2.6400204999999914,,no_gesture,predicted,0.0,0.06899211555719376,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.740000000027067,10.573800000202027,0.18899999986388138
2.74099010000009,,no_gesture,predicted,0.0,0.04743069037795067,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.819000000396045,10.669199999938428,0.1526999999441614
2.8412492000002203,,no_gesture,predicted,0.0,0.039173830300569534,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.550199999983306,10.790100000122038,0.16330000016751
2.9581677000001037,,no_gesture,predicted,0.0,0.0583704337477684,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.670499999643653,12.111800000184303,0.15470000016648555
3.0587446999998065,,no_gesture,predicted,0.0,0.07016868889331818,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.48840000002383,12.136800000007497,0.1422999998794694
3.1565255000000434,,no_gesture,predicted,0.0,0.09928303211927414,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.535899999780668,10.464299999966897,0.1895999998851039
3.2567865000000893,,no_gesture,predicted,0.0,0.050132252275943756,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.744500000186235,10.192799999913404,0.172399999883055
3.3564657000001716,,no_gesture,predicted,0.0,0.046536851674318314,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.656499999953667,10.375800000019808,0.1934000001710956
3.573326900000211,,no_gesture,predicted,0.0,0.015155780129134655,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,133.49310000012338,10.300800000095478,0.18530000033933902
3.610343499999999,,no_gesture,predicted,0.0,0.07222104072570801,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.72289999962595,10.616300000037882,0.14479999981631408
3.708267699999851,,no_gesture,predicted,0.0,0.06592322885990143,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.719600000167702,10.787799999889103,0.16479999976581894
3.807424699999956,,no_gesture,predicted,0.0,0.04607172682881355,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.302800000128627,10.628099999848928,0.15239999993355013
3.905967799999871,,no_gesture,predicted,0.0,0.025959307327866554,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.608300000370946,10.491200000160461,0.2639999997882114
4.005829900000208,,no_gesture,predicted,0.0,0.037018582224845886,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.34829999966314,10.17920000003869,0.21579999975074315
4.106276600000001,,no_gesture,predicted,0.0,0.03895704448223114,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.940299999987474,10.273000000324828,0.18210000007456983
4.20612919999985,,no_gesture,predicted,0.0,0.07448823004961014,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.791600000033213,10.556000000178756,0.18210000007456983
4.307836999999836,,no_gesture,predicted,0.0,0.04563527554273605,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,18.617100000028586,12.078700000074605,0.1667999999881431
4.406183600000077,,no_gesture,predicted,0.0,0.028769204393029213,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.734199999973498,10.656200000084937,0.2021000000240747
4.5068130999998175,,no_gesture,predicted,0.0,0.0331353060901165,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.562600000270322,10.48480000008567,0.1557999999022286
4.625906199999918,,no_gesture,predicted,0.0,0.028985127806663513,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.043199999989156,11.145500000111497,0.14349999992191442
4.696957799999836,,no_gesture,predicted,0.0,0.027573473751544952,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.618099999959668,10.9826000002613,0.14180000016494887
4.826016299999992,,no_gesture,predicted,0.0,0.044649992138147354,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.253200000141078,11.298000000351749,0.14479999981631408
4.921898300000066,,no_gesture,predicted,0.0,0.03159931302070618,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.168300000117597,10.238200000003417,0.14519999967887998
5.022458200000074,,no_gesture,predicted,0.0,0.0185934379696846,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.564399999879242,10.46100000030492,0.22990000024947221
5.123128700000052,,no_gesture,predicted,0.0,0.016172541305422783,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.166199999792298,10.635300000103598,0.18880000015997211
5.222987199999807,,no_gesture,predicted,0.0,0.022861341014504433,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.178399999920657,10.520099999666854,0.4349999999249121
5.322473499999887,,no_gesture,predicted,0.0,0.046068087220191956,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.57840000007127,10.416099999929429,0.21519999972952064
5.422571600000083,,no_gesture,predicted,0.0,0.02237950637936592,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.695899999831454,10.481799999979557,0.30519999972966616
5.522814899999958,,no_gesture,predicted,0.0,0.021193893626332283,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.872300000159157,10.727300000326068,0.16560000040044542
5.622721199999887,,no_gesture,predicted,0.0,0.02730220928788185,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.78780000020197,10.662900000170339,0.1698999999462103
5.722650499999872,,no_gesture,predicted,0.0,0.05736039951443672,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.802800000277784,10.520100000121602,0.1594999998815183
5.802346399999806,,no_gesture,predicted,0.0,0.020387986674904823,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.02019999993354,10.377499999776774,0.1434000000699598
5.925972900000033,,no_gesture,predicted,0.0,0.08543284237384796,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,17.155300000013085,11.39130000001387,0.13910000006944756
6.021952000000056,,no_gesture,predicted,0.0,0.027267511934041977,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.16650000005393,10.260400000333902,0.16629999981887522
6.122491699999955,,no_gesture,predicted,0.0,0.06591291725635529,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.85670000006212,10.535499999605236,0.18279999994774698
6.221783800000139,,no_gesture,predicted,0.0,0.023217374458909035,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.187299999728566,10.141499999917869,0.17830000024332548
6.322630799999843,,no_gesture,predicted,0.0,0.019996540620923042,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.906299999845942,10.61119999985749,0.21500000002561137
6.421642499999962,,no_gesture,predicted,0.0,0.05333506315946579,Wait / No Action,Extend the index finger past the other fingertips and hold the direction,16.324400000030437,10.463099999924452,0.19410000004427275
